-3.14159265358979,50
-3.13159265358979,50
-3.12159265358979,50
-3.11159265358979,50
-3.10159265358979,50
-3.09159265358979,50
-3.08159265358979,50
-3.07159265358979,50
-3.06159265358979,50
-3.05159265358979,50
-3.04159265358979,50
-3.03159265358979,50
-3.02159265358979,50
-3.01159265358979,50
-3.00159265358979,50
-2.99159265358979,50
-2.98159265358979,50
-2.97159265358979,50
-2.96159265358979,50
-2.95159265358979,50
-2.94159265358979,50
-2.93159265358979,50
-2.92159265358979,50
-2.91159265358979,50
-2.90159265358979,50
-2.89159265358979,50
-2.88159265358979,50
-2.87159265358979,50
-2.86159265358979,50
-2.85159265358979,50
-2.84159265358979,50
-2.83159265358979,50
-2.82159265358979,50
-2.81159265358979,50
-2.80159265358979,50
-2.79159265358979,50
-2.78159265358979,50
-2.77159265358979,49.7827732496706
-2.76159265358979,48.5338056081646
-2.75159265358979,47.3545636020608
-2.74159265358979,46.2258933692464
-2.73159265358979,45.1611154233969
-2.72159265358979,44.1482491536153
-2.71159265358979,43.1796840702251
-2.70159265358979,42.2628140719077
-2.69159265358979,41.9279118816382
-2.68159265358979,42.1354418954731
-2.67159265358979,42.3456071510967
-2.66159265358979,42.5636103384733
-2.65159265358979,42.5041508391102
-2.64159265358979,41.7202645301693
-2.63159265358979,40.9695563859937
-2.62159265358979,40.2546289465031
-2.61159265358979,39.5692162417168
-2.60159265358979,38.9033542735715
-2.59159265358979,38.2721326377151
-2.58159265358979,37.6603809362662
-2.57159265358979,37.0631275201389
-2.56159265358979,36.5019946231902
-2.55159265358979,35.9493113371296
-2.54159265358979,35.4300880471993
-2.53159265358979,34.9155789580868
-2.52159265358979,34.4228361387195
-2.51159265358979,33.9475245648289
-2.50159265358979,33.4934940696086
-2.49159265358979,33.0537634696067
-2.48159265358979,32.6214641555973
-2.47159265358979,32.2153124620199
-2.46159265358979,31.8143810311068
-2.45159265358979,31.4294609911839
-2.44159265358979,31.0540929492205
-2.43159265358979,30.6911284885371
-2.42159265358979,30.3318166504811
-2.41159265358979,29.9969853395117
-2.40159265358979,29.6610449412714
-2.39159265358979,29.3485083986427
-2.38159265358979,29.0390345753198
-2.37159265358979,28.7371429061842
-2.36159265358979,28.4435585258613
-2.35159265358979,28.1641450978153
-2.34159265358979,25.1019333657815
-2.33159265358979,24.8553418884431
-2.32159265358979,24.6286651790293
-2.31159265358979,24.3939767473115
-2.30159265358979,24.1762931028019
-2.29159265358979,23.9637837147146
-2.28159265358979,23.7605636851361
-2.27159265358979,23.5566271387429
-2.26159265358979,23.354479657386
-2.25159265358979,23.1696433447791
-2.24159265358979,22.9857949379481
-2.23159265358979,22.8087912070251
-2.22159265358979,22.6328804233881
-2.21159265358979,22.4638311445161
-2.20159265358979,22.2932917205962
-2.19159265358979,22.1326988706635
-2.18159265358979,21.9777323919733
-2.17159265358979,21.8221166980106
-2.16159265358979,21.6833620286018
-2.15159265358979,21.5388504182548
-2.14159265358979,21.3957645256024
-2.13159265358979,21.2633248696206
-2.12159265358979,21.1308146900929
-2.11159265358979,20.9998573874228
-2.10159265358979,20.8783636319641
-2.09159265358979,20.7564535748349
-2.08159265358979,20.6340184235198
-2.07159265358979,20.5203751802245
-2.06159265358979,20.4097022966242
-2.05159265358979,20.3030310144425
-2.04159265358979,20.1996879444191
-2.03159265358979,20.098781241559
-2.02159265358979,19.9999164101237
-2.01159265358979,19.9093739698358
